BOTTLE,20170219PRINUNIVRMK
# 06/23/2016 Initialized README file   
# Data source:NOAA/PMEL  
# SHIPS: Leg 1: R/V Fairweather; for the second leg of this project  
# 	see the R/V Point Sur cruise 32PO20130829 
# Cruise: WCOA2013 Leg 1 
# Region: US West Coast, Pacific Ocean  
# EXPOCODE: 317W20130803  
# DATES: 20130803 - 20130810 
# Chief Scientist: Richard Feely. Lauren W. Juranek 
# 41 stations with 24 place Rosette  
# Hydro: Who - G. Johnson; Status - final  
# 	Notes: 	 
# Nutrients: Who - B. Hales; Status - final  
# 	Notes:  includes ammonium 
# O2: Who - B. Hales; Status -final  
# 	Notes:  
# TCO2: Who - R.Feely; Status - final  
# 	Notes:  
# TA: Who - S. Alin; Status - final  
# 	Notes: 
# pH: Who -R. Byrne; Status - final 
# 	Notes: total scale at 25C 
# CO3-2: Who -R. Byrne; Status - final 
# 	Notes: Values measured 
# Other: Chlorophyll- W. Peterson;  
# References:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CO32,CO32_FLAG_W,CHLORA,CHLORA_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UG/KG,
  317W20130803,WCOA13,    26,  1,      4,2,  130806,1742, 47.9600,-125.3300,  467,    200.4,   6.6252,  33.9590,2,-999.0000,9,     64.9,2,     72.1,2,    56.86,2,    34.86,2,     0.03,2,     2.56,2,     0.05,2,   2257.2,2,   2272.0,2,   7.3532,2,    25.00,   50.883,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,      5,2,  130806,1745, 47.9600,-125.3300,  467,    149.8,   6.9681,  33.9150,2,-999.0000,9,     96.8,2,   -999.0,9,    48.68,2,    32.41,2,     0.02,2,     2.36,2,     0.04,2,   2233.1,2,   2265.2,2,   7.4039,2,    25.00,   56.219,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,      6,2,  130806,1748, 47.9600,-125.3300,  467,    124.0,   7.1252,  33.8690,2,-999.0000,9,    104.0,2,    102.1,2,    45.61,2,    31.48,2,     0.03,2,     2.31,2,     0.07,2,   2226.0,2,   2260.2,2,   7.4123,2,    25.00,   57.038,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,      7,2,  130806,1750, 47.9600,-125.3300,  467,     99.3,   7.3476,  33.7280,2,-999.0000,9,    137.9,2,   -999.0,9,    37.27,2,    28.03,2,     0.04,2,     2.06,2,     0.05,2,   2190.0,2,   2246.6,2,   7.4846,2,    25.00,   65.948,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,      8,2,  130806,1751, 47.9600,-125.3300,  467,     80.1,   7.4015,  33.6370,2,-999.0000,9,    150.4,2,    152.0,2,    34.53,2,    26.65,2,     0.04,2,     2.00,2,     0.51,2,   2177.3,2,   2240.7,2,   7.5083,2,    25.00,   68.103,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,      9,2,  130806,1753, 47.9600,-125.3300,  467,     59.6,   7.4265,  33.3250,2,-999.0000,9,    186.1,2,   -999.0,9,    27.84,2,    23.16,2,     0.04,2,     1.83,2,     0.78,2,   2142.6,2,   2223.9,2,   7.5693,2,    25.00,   75.429,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     10,2,  130806,1754, 47.9600,-125.3300,  467,     49.9,   7.4296,  33.2140,2,-999.0000,9,    195.9,2,    197.8,2,    25.60,2,    21.70,2,     0.06,2,     1.76,2,     0.64,2,   2129.1,2,   2217.8,2,   7.5877,2,    25.00,   78.273,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     11,2,  130806,1756, 47.9600,-125.3300,  467,     39.8,   7.4408,  32.9690,2,-999.0000,9,    197.8,2,   -999.0,9,    26.83,2,    21.43,2,     0.05,2,     1.77,2,     0.33,2,   2118.4,2,   2206.0,2,   7.5876,2,    25.00,   78.586,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     12,2,  130806,1757, 47.9600,-125.3300,  467,     29.0,   7.6703,  32.6580,2,-999.0000,9,    235.3,2,   -999.0,9,    21.29,2,    17.06,2,     0.12,2,     1.52,2,     0.04,2,   2080.2,2,   2193.3,2,   7.6694,2,    25.00,   90.952,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     13,2,  130806,1759, 47.9600,-125.3300,  467,     19.4,   8.8279,  32.3940,2,-999.0000,9,    251.6,2,    253.8,2,    16.56,2,    11.85,2,     0.41,2,     1.31,2,     1.13,2,   2045.2,2,   2179.6,3,   7.7389,2,    25.00,  101.974,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     14,2,  130806,1800, 47.9600,-125.3300,  467,     13.2,  10.8834,  32.2540,2,-999.0000,9,    256.0,2,   -999.0,9,    15.31,2,    10.00,2,     0.35,2,     1.19,2,     1.39,2,   2034.6,2,   2184.6,2,   7.7713,2,    25.00,  108.219,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     15,2,  130806,1801, 47.9600,-125.3300,  467,     10.4,  11.6365,  32.2190,2,-999.0000,9,    270.0,2,    270.8,2,    13.24,2,     7.90,2,     0.28,2,     1.00,2,     0.55,2,   2014.5,2,   2187.7,2,   7.8399,2,    25.00,  122.853,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     16,2,  130806,1803, 47.9600,-125.3300,  467,      2.6,  12.5418,  32.1360,2,-999.0000,9,    287.8,2,    284.7,2,    11.32,2,     5.39,2,     0.20,2,     0.80,2,     0.48,2,   1989.5,6,   2189.0,6,   7.8994,2,    25.00,  140.803,2,  -999.00,9
  317W20130803,WCOA13,    26,  1,     17,2,  130806,1803, 47.9600,-125.3300,  467,      2.6,  12.5980,  32.1270,2,  32.1328,2,    288.8,2,   -999.0,9,    11.65,2,     5.93,2,     0.26,2,     0.79,2,     0.33,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    27,  1,      1,2,  130806,2210, 47.6800,-125.5800, 1262,   1005.7,   3.6917,  34.3920,2,  34.3896,6,     13.1,2,   -999.0,9,   121.97,2,    43.61,2,     0.07,2,     2.99,2,      0.1,2,   2370.7,6,   2367.9,6,   7.2980,2,    25.00,   47.972,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      2,2,  130806,2211, 47.6800,-125.5800, 1262,   1005.0,   3.6902,  34.3920,2,-999.0000,9,     13.1,2,   -999.0,9,   122.13,2,    43.70,2,     0.05,2,     3.03,2,     0.21,2,   2370.2,2,   2367.8,2,   7.2962,2,    25.00,    48.02,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      3,2,  130806,2218, 47.6800,-125.5800, 1262,    746.8,   4.3687,  34.2730,2,  34.2724,2,     12.9,2,   -999.0,9,   104.71,2,    42.98,2,     0.06,2,     3.01,2,      0.3,2,   2349.4,2,   2341.3,2,   7.2820,2,    25.00,   45.754,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      4,2,  130806,2225, 47.6800,-125.5800, 1262,    498.2,   5.0924,  34.1260,2,-999.0000,9,     27.7,2,   -999.0,9,    84.32,2,    41.25,2,     0.05,2,     2.87,2,     0.11,2,   2317.2,2,   2311.7,2,   7.2900,2,    25.00,   46.103,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      5,2,  130806,2228, 47.6800,-125.5800, 1262,    398.5,   5.4974,  34.0640,2,-999.0000,9,     39.7,2,     41.4,2,    74.62,2,    40.14,2,     0.04,2,     2.77,2,     0.24,2,   2297.4,2,   2297.7,2,   7.3078,2,    25.00,    47.15,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      6,2,  130806,2232, 47.6800,-125.5800, 1262,    296.6,   5.9456,  33.9910,2,-999.0000,9,     63.5,2,   -999.0,9,    63.27,2,    37.82,2,     0.05,2,     2.59,2,     0.19,2,   2271.1,2,   2283.1,2,   7.3402,2,    25.00,   50.245,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      7,2,  130806,2235, 47.6800,-125.5800, 1262,    197.7,   6.7592,  33.9090,2,-999.0000,9,    103.2,2,    119.7,2,    47.14,2,    31.68,2,     0.05,2,     2.19,2,     0.12,2,   2219.7,2,   2266.9,2,   7.4548,2,    25.00,   62.525,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      8,2,  130806,2238, 47.6800,-125.5800, 1262,    150.0,   7.4110,  33.7810,2,-999.0000,9,    131.4,2,   -999.0,9,    38.09,2,    28.17,2,     0.07,2,     2.09,2,     0.29,2,   2200.0,2,   2251.5,2,   7.4732,2,    25.00,   63.274,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,      9,2,  130806,2240, 47.6800,-125.5800, 1262,    126.0,   7.5634,  33.6470,2,-999.0000,9,    144.8,2,    148.6,2,    34.14,2,    26.08,2,     0.07,2,     1.96,2,     0.17,2,   2181.0,2,   2241.3,2,   7.5075,2,    25.00,   67.649,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     10,2,  130806,2242, 47.6800,-125.5800, 1262,    102.0,   7.4487,  33.4360,2,-999.0000,9,    182.8,2,   -999.0,9,    29.54,2,    23.82,2,     0.08,2,     1.82,2,      0.2,2,   2154.4,2,   2228.3,2,   7.5527,2,    25.00,    74.05,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     11,2,  130806,2244, 47.6800,-125.5800, 1262,     79.4,   7.2015,  33.0040,2,-999.0000,9,    231.7,2,    231.8,2,    23.28,2,    19.31,2,     0.12,2,     1.57,2,     0.23,2,   2101.5,2,   2209.2,2,   7.6520,2,    25.00,   84.234,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     12,2,  130806,2246, 47.6800,-125.5800, 1262,     59.2,   7.7143,  32.5530,2,-999.0000,9,    267.0,2,   -999.0,9,    16.70,2,    13.97,2,     0.15,2,     1.33,2,      0.2,2,   2050.9,2,   2184.7,2,   7.7352,2,    25.00,  101.976,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     13,2,  130806,2247, 47.6800,-125.5800, 1262,     49.9,   8.1685,  32.4510,2,-999.0000,9,    277.2,2,    273.2,2,    15.04,2,    11.08,2,     0.67,2,     1.24,2,      0.6,2,   2039.8,2,   2181.8,2,   7.7531,2,    25.00,  107.355,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     14,2,  130806,2248, 47.6800,-125.5800, 1262,     38.9,   9.2159,  32.3700,2,-999.0000,9,    277.8,2,   -999.0,9,    12.73,2,     7.09,2,     0.41,2,     1.13,2,     2.07,2,   2023.7,2,   2180.8,2,   7.7939,2,    25.00,  113.673,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     15,2,  130806,2250, 47.6800,-125.5800, 1262,     30.5,  10.9320,  32.2370,2,-999.0000,9,    258.8,2,   -999.0,9,     9.27,2,     4.94,2,     0.25,2,     1.06,2,      2.6,2,   2019.1,2,   2180.9,2,   7.8128,2,    25.00,  116.424,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     16,2,  130806,2252, 47.6800,-125.5800, 1262,     19.1,  12.8383,  31.6800,2,-999.0000,9,    282.1,2,    280.0,2,     2.18,2,     1.03,2,     0.09,2,     0.45,2,     1.07,2,   1928.4,2,   2178.1,2,   8.0069,2,    25.00,  161.572,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     17,2,  130806,2253, 47.6800,-125.5800, 1262,     15.9,  13.6861,  31.7020,2,-999.0000,9,    284.7,2,   -999.0,9,     1.68,2,     0.50,2,     0.07,2,     0.32,2,     0.64,2,   1906.2,2,   2177.6,2,   8.0525,2,    25.00,  175.588,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     18,2,  130806,2255, 47.6800,-125.5800, 1262,     10.8,  13.9506,  31.6730,2,  31.6800,2,    283.7,2,    289.9,2,     1.84,2,     0.43,2,     0.06,2,     0.32,2,     0.54,2,   1902.9,2,   2177.3,2,   8.0568,2,    25.00,  166.652,2,  -999.00,9
  317W20130803,WCOA13,    27,  1,     19,2,  130806,2257, 47.6800,-125.5800, 1262,      2.9,  14.6979,  31.5790,2,-999.0000,9,    278.7,2,    284.2,2,     1.67,2,     0.29,2,     0.05,2,     0.30,2,     0.54,2,   1897.2,6,   2172.7,6,   8.0641,6,    25.00,  170.144,3,  -999.00,9
  317W20130803,WCOA13,    27,  1,     20,2,  130806,2257, 47.6800,-125.5800, 1262,      3.0,  14.6910,  31.5820,2,-999.0000,9,    278.7,2,   -999.0,9,     1.83,2,     0.14,2,     0.05,2,     0.31,2,     0.76,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    28,  2,      1,2,  130807,1102, 47.1300,-126.1000, 2540,   1004.1,   3.7438,  34.3840,2,  34.3821,2,     12.3,2,   -999.0,9,   120.51,2,    42.71,2,     0.03,2,     2.95,2,      0.1,2,   2368.7,6,   2366.2,6,   7.2945,2,    25.00,   50.047,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      2,2,  130807,1105, 47.1300,-126.1000, 2540,    900.9,   3.9984,  34.3450,2,  34.3449,2,     12.0,2,   -999.0,9,   114.26,2,    42.44,2,     0.03,2,     2.99,2,     0.09,2,   2358.5,2,   2357.0,2,   7.2898,2,    25.00,   46.811,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      3,2,  130807,1109, 47.1300,-126.1000, 2540,    800.0,   4.2071,  34.3040,2,-999.0000,9,     12.0,2,   -999.0,9,   109.81,2,    42.18,2,     0.03,2,     2.99,2,     0.04,2,   2352.0,2,   2345.1,2,   7.2849,3,    25.00,   46.743,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      4,2,  130807,1112, 47.1300,-126.1000, 2540,    698.2,   4.4500,  34.2630,2,-999.0000,9,     14.0,2,   -999.0,9,   103.56,2,    41.75,2,     0.03,2,     2.96,2,     0.09,2,   2344.6,2,   2338.1,2,   7.2829,2,    25.00,   45.881,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      5,2,  130807,1115, 47.1300,-126.1000, 2540,    598.2,   4.7372,  34.2100,2,-999.0000,9,     18.2,2,   -999.0,9,    95.83,2,    41.26,2,     0.02,2,     2.92,2,     0.21,2,   2332.3,2,   2327.0,2,   7.2834,2,    25.00,   46.676,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      6,2,  130807,1118, 47.1300,-126.1000, 2540,    496.7,   5.1386,  34.1360,2,-999.0000,9,     26.9,2,   -999.0,9,    84.96,2,    40.09,2,     0.02,2,     2.86,2,     0.12,2,   2314.6,2,   2312.8,2,   7.2919,2,    25.00,   44.196,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      7,2,  130807,1121, 47.1300,-126.1000, 2540,    399.1,   5.5085,  34.0750,2,-999.0000,9,     39.1,2,   -999.0,9,    75.74,2,    38.92,2,     0.03,2,     2.76,2,     0.25,2,   2296.1,2,   2296.6,2,   7.3075,2,    25.00,   47.457,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      8,2,  130807,1126, 47.1300,-126.1000, 2540,    299.6,   6.0711,  34.0050,2,-999.0000,9,     62.4,2,   -999.0,9,    63.06,2,    36.44,2,     0.03,2,     2.57,2,     0.29,2,   2270.3,2,   2283.9,2,   7.3494,2,    25.00,   48.169,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,      9,2,  130807,1129, 47.1300,-126.1000, 2540,    197.7,   6.8750,  33.9300,2,-999.0000,9,    101.2,2,   -999.0,9,    48.89,2,    32.84,2,     0.03,2,     2.30,2,        0,2,   2233.4,2,   2265.5,2,   7.4127,2,    25.00,   58.383,3,  -999.00,9
  317W20130803,WCOA13,    28,  2,     10,2,  130807,1130, 47.1300,-126.1000, 2540,    197.9,   6.8756,  33.9300,2,-999.0000,9,    101.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    28,  2,     11,2,  130807,1135, 47.1300,-126.1000, 2540,    151.0,   7.2518,  33.8690,2,-999.0000,9,    127.0,2,   -999.0,9,    41.21,2,    29.09,2,     0.07,2,     2.05,2,     0.07,2,   2206.5,2,   2257.2,2,   7.4721,2,    25.00,   65.307,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     12,2,  130807,1137, 47.1300,-126.1000, 2540,    123.6,   7.4080,  33.7390,2,-999.0000,9,    154.7,2,   -999.0,9,    35.45,2,    26.66,2,     0.07,2,     1.93,2,     0.11,2,   2184.9,2,   2246.8,2,   7.5147,2,    25.00,   69.721,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     13,2,  130807,1139, 47.1300,-126.1000, 2540,    102.4,   7.5588,  33.5440,2,-999.0000,9,    155.1,2,   -999.0,9,    32.82,2,    25.55,2,     0.06,2,     1.87,2,     0.02,2,   2172.8,2,   2236.1,2,   7.5168,2,    25.00,    69.07,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     14,2,  130807,1141, 47.1300,-126.1000, 2540,     78.5,   7.6123,  33.1510,2,-999.0000,9,    198.6,2,   -999.0,9,    25.90,2,    21.52,2,     0.09,2,     1.68,2,     0.12,2,   2132.0,2,   2213.1,2,   7.5855,2,    25.00,   78.492,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     15,2,  130807,1143, 47.1300,-126.1000, 2540,     58.7,   7.7703,  32.6740,2,-999.0000,9,    230.5,2,   -999.0,9,    21.45,2,    17.32,2,     0.12,2,     1.48,2,     0.07,2,   2086.2,2,   2190.4,2,   7.6543,2,    25.00,   91.107,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     16,2,  130807,1145, 47.1300,-126.1000, 2540,     49.4,   7.8985,  32.5580,2,-999.0000,9,    245.6,2,   -999.0,9,    19.48,2,    15.58,2,     0.16,2,     1.41,2,     0.04,2,   2073.1,2,   2186.4,2,   7.6829,2,    25.00,   86.809,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     17,2,  130807,1146, 47.1300,-126.1000, 2540,     39.2,   8.1110,  32.4850,2,-999.0000,9,    250.0,2,   -999.0,9,    14.03,2,    12.56,2,     0.23,2,     1.27,2,     0.37,2,   2056.3,2,   2181.4,2,   7.7163,2,    25.00,   98.168,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     18,2,  130807,1147, 47.1300,-126.1000, 2540,     28.9,   8.5644,  32.4150,2,-999.0000,9,    249.2,2,   -999.0,9,     9.57,2,    10.17,2,     0.31,2,     1.21,2,     0.92,2,   2050.4,2,   2180.0,2,   7.7316,2,    25.00,  100.827,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     19,2,  130807,1148, 47.1300,-126.1000, 2540,     18.8,  12.5867,  32.0040,2,-999.0000,9,    291.5,2,   -999.0,9,     2.79,2,     2.56,2,     0.12,2,     0.67,2,     0.79,2,   1971.7,2,   2179.4,2,   7.9253,2,    25.00,  138.673,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     20,2,  130807,1150, 47.1300,-126.1000, 2540,     13.1,  13.9529,  31.8710,2,-999.0000,9,    282.0,2,   -999.0,9,     1.47,2,     0.27,2,     0.04,2,     0.37,2,     0.25,2,   1920.2,2,   2179.8,2,   8.0278,2,    25.00,  165.899,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     21,2,  130807,1152, 47.1300,-126.1000, 2540,     11.2,  13.6619,  31.9020,2,  31.8530,2,    285.1,2,   -999.0,9,     1.47,2,     0.10,2,     0.03,2,     0.31,2,     0.18,2,   1914.5,2,   2175.6,2,   8.0346,2,    25.00,  171.788,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     22,2,  130807,1154, 47.1300,-126.1000, 2540,      4.0,  14.6672,  31.7900,2,-999.0000,9,    274.6,2,   -999.0,9,     1.15,2,     0.05,2,     0.02,2,     0.28,2,     0.01,2,   1912.4,6,   2176.9,6,   8.0435,3,    25.00,  173.923,2,  -999.00,9
  317W20130803,WCOA13,    28,  2,     23,2,  130807,1154, 47.1300,-126.1000, 2540,      4.0,  14.6692,  31.7900,2,-999.0000,9,    274.6,2,   -999.0,9,     1.15,2,    -0.01,2,     0.02,2,     0.27,2,     0.23,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    29,  1,      1,2,  130807,1537, 47.1100,-125.2000, 1636,   1003.5,   3.7253,  34.3830,2,  34.3834,2,     13.9,2,     14.3,2,   121.22,2,    42.45,2,     0.02,2,     2.94,2,     0.15,2,   2369.5,6,   2368.1,2,   7.2974,2,    25.00,   48.392,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      2,2,  130807,1541, 47.1100,-125.2000, 1636,    900.1,   4.0623,  34.3320,2,  34.3327,2,     11.7,2,   -999.0,9,   112.98,2,    42.29,2,     0.01,2,     2.95,2,     0.02,2,   2360.3,2,   2357.2,2,   7.2872,2,    25.00,   46.195,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      3,2,  130807,1544, 47.1100,-125.2000, 1636,    798.1,   4.3201,  34.2810,2,-999.0000,9,     12.8,2,     13.3,2,   105.56,2,    41.89,2,     0.01,2,     2.95,2,     0.04,2,   2352.0,2,   2345.1,2,   7.2826,2,    25.00,   46.075,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      4,2,  130807,1548, 47.1100,-125.2000, 1636,    698.0,   4.6045,  34.2150,2,-999.0000,9,     16.1,2,   -999.0,9,    97.32,2,    41.50,2,     0.01,2,     2.93,2,     0.07,2,   2339.7,2,   2329.5,2,   7.2804,2,    25.00,   45.016,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      5,2,  130807,1554, 47.1100,-125.2000, 1636,    498.8,   5.5163,  34.0980,2,-999.0000,9,     35.6,2,     37.7,2,    77.32,2,    38.90,2,     0.02,2,     2.76,2,     0.07,2,   2304.1,2,   2302.0,2,   7.3057,2,    25.00,   46.896,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      6,2,  130807,1557, 47.1100,-125.2000, 1636,    397.3,   5.8103,  34.0620,2,-999.0000,9,     44.9,2,   -999.0,9,    71.05,2,    37.95,2,     0.01,2,     2.69,2,     0.07,2,   2291.5,2,   2294.7,2,   7.3188,2,    25.00,   48.236,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      7,2,  130807,1601, 47.1100,-125.2000, 1636,    298.9,   6.2155,  34.0100,2,-999.0000,9,     59.4,2,     59.2,2,    62.29,2,    36.19,2,     0.01,2,     2.56,2,        0,2,   2274.0,2,   2283.6,2,   7.3401,2,    25.00,   49.652,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      8,2,  130807,1604, 47.1100,-125.2000, 1636,    197.5,   6.5948,  33.9720,2,-999.0000,9,     69.4,2,   -999.0,9,    57.50,2,    34.60,2,     0.02,2,     2.47,2,     0.06,2,   2261.1,2,   2276.0,2,   7.3556,2,    25.00,   51.216,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,      9,2,  130807,1608, 47.1100,-125.2000, 1636,    143.2,   7.1944,  33.8880,2,-999.0000,9,    114.8,2,   -999.0,9,    42.61,2,    30.15,2,     0.01,2,     2.13,2,        0,2,   2215.2,2,   -999.0,5,   7.4527,2,    25.00,   62.814,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     10,2,  130807,1610, 47.1100,-125.2000, 1636,    122.1,   7.3954,  33.7890,2,-999.0000,9,    147.2,2,   -999.0,9,    36.32,2,    27.10,2,     0.02,2,     1.93,2,        0,2,   2189.1,2,   2255.1,2,   7.5151,2,    25.00,   70.793,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     11,2,  130807,1613, 47.1100,-125.2000, 1636,     99.4,   7.5572,  33.5850,2,-999.0000,9,    166.2,2,    167.2,2,    30.87,2,    24.67,2,     0.01,2,     1.82,2,     0.01,2,   2165.7,2,   2238.9,2,   7.5473,2,    25.00,   74.077,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     12,4,  130807,1615, 47.1100,-125.2000, 1636,     79.5,   7.4949,  33.1880,2,-999.0000,9,    197.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   2220.2,2,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    29,  1,     13,2,  130807,1616, 47.1100,-125.2000, 1636,     79.5,   7.4926,  33.1770,2,-999.0000,9,    197.4,2,   -999.0,9,    25.74,2,    21.29,2,     0.01,2,     1.67,2,     0.05,2,   2128.8,2,   -999.0,9,   7.5950,2,    25.00,    80.19,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     14,2,  130807,1621, 47.1100,-125.2000, 1636,     60.3,   7.4705,  32.9550,2,-999.0000,9,    215.2,2,   -999.0,9,    23.60,2,    19.58,2,     0.03,2,     1.59,2,     0.07,2,   2111.7,2,   2205.7,2,-999.0000,5,    25.00,     -999,5,  -999.00,9
  317W20130803,WCOA13,    29,  1,     15,2,  130807,1623, 47.1100,-125.2000, 1636,     49.3,   7.5575,  32.7020,2,-999.0000,9,    233.2,2,    232.4,2,    19.30,2,    17.09,2,     0.14,2,     1.50,2,     0.03,2,   2088.9,2,   2193.5,2,   7.6536,2,    25.00,   88.566,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     16,2,  130807,1625, 47.1100,-125.2000, 1636,     40.0,   7.6837,  32.5630,2,-999.0000,9,    259.4,2,   -999.0,9,    16.65,2,    14.53,2,     0.15,2,     1.36,2,     0.14,2,   2066.8,2,   2187.6,2,   7.7029,2,    25.00,   95.441,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     17,2,  130807,1627, 47.1100,-125.2000, 1636,     29.7,   8.0575,  32.4590,2,-999.0000,9,    266.3,2,   -999.0,9,    14.00,2,    11.22,2,     0.25,2,     1.22,2,     0.51,2,   2047.5,2,   2181.7,2,   7.7395,2,    25.00,  101.924,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     18,2,  130807,1629, 47.1100,-125.2000, 1636,     19.8,   8.8750,  32.3590,2,-999.0000,9,    246.1,2,    249.1,2,    13.84,2,    10.21,2,     0.34,2,     1.31,2,     1.74,2,   2056.0,2,   2180.7,2,   7.7202,2,    25.00,   98.911,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     19,2,  130807,1630, 47.1100,-125.2000, 1636,     14.4,  11.3702,  31.9410,2,-999.0000,9,    273.6,2,   -999.0,9,    11.64,2,     9.02,2,     0.23,2,     1.11,2,     1.33,2,   2028.1,2,   2181.8,2,   7.7947,2,    25.00,  111.429,2,  -999.00,9
  317W20130803,WCOA13,    29,  1,     20,2,  130807,1633, 47.1100,-125.2000, 1636,     10.6,  12.6027,  31.8500,2,-999.0000,9,    288.1,2,   -999.0,9,     5.38,2,     4.31,2,     0.12,2,     0.67,2,      0.7,2,   1964.6,2,   2180.5,2,   7.9456,2,    25.00,  142.931,2,  -999.00,9
